DataType,LoopCounter,Channel,RowOK,ERR_TAKE,ERR_TEMP,ERR_SPEC,ERR_STAT,Timebase,Calibration Peak 1,Calibration Peak 2,Laser Height,kV Feedback,uA Feedback,Emitter Temperature,Detector Temperature,Serial Number,Detector Timestamp,Live Time,Real Time,Energy Live Time,Input Counts,output Counts,Input Count Rate,Output Count Rate,Undershoot,Overshoot,TotalSpecSum,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72,Bin73,Bin74,Bin75,Bin76,Bin77,Bin78,Bin79,Bin80,Bin81,Bin82,Bin83,Bin84,Bin85,Bin86,Bin87,Bin88,Bin89,Bin90,Bin91,Bin92,Bin93,Bin94,Bin95,Bin96,Bin97,Bin98,Bin99,Bin100,Bin101,Bin102,Bin103,Bin104,Bin105,Bin106,Bin107,Bin108,Bin109,Bin110,Bin111,Bin112,Bin113,Bin114,Bin115,Bin116,Bin117,Bin118,Bin119,Bin120,Bin121,Bin122,Bin123,Bin124,Bin125,Bin126,Bin127,Bin128,Bin129,Bin130,Bin131,Bin132,Bin133,Bin134,Bin135,Bin136,Bin137,Bin138,Bin139,Bin140,Bin141,Bin142,Bin143,Bin144,Bin145,Bin146,Bin147,Bin148,Bin149,Bin150,Bin151,Bin152,Bin153,Bin154,Bin155,Bin156,Bin157,Bin158,Bin159,Bin160,Bin161,Bin162,Bin163,Bin164,Bin165,Bin166,Bin167,Bin168,Bin169,Bin170,Bin171,Bin172,Bin173,Bin174,Bin175,Bin176,Bin177,Bin178,Bin179,Bin180,Bin181,Bin182,Bin183,Bin184,Bin185,Bin186,Bin187,Bin188,Bin189,Bin190,Bin191,Bin192,Bin193,Bin194,Bin195,Bin196,Bin197,Bin198,Bin199,Bin200,Bin201,Bin202,Bin203,Bin204,Bin205,Bin206,Bin207,Bin208,Bin209,Bin210,Bin211,Bin212,Bin213,Bin214,Bin215,Bin216,Bin217,Bin218,Bin219,Bin220,Bin221,Bin222,Bin223,Bin224,Bin225,Bin226,Bin227,Bin228,Bin229,Bin230,Bin231,Bin232,Bin233,Bin234,Bin235,Bin236,Bin237,Bin238,Bin239,Bin240,Bin241,Bin242,Bin243,Bin244,Bin245,Bin246,Bin247,Bin248,Bin249,Bin250,Bin251,Bin252,Bin253,Bin254,Bin255,Bin256,Bin257,Bin258,Bin259,Bin260,Bin261,Bin262,Bin263,Bin264,Bin265,Bin266,Bin267,Bin268,Bin269,Bin270,Bin271,Bin272,Bin273,Bin274,Bin275,Bin276,Bin277,Bin278,Bin279,Bin280,Bin281,Bin282,Bin283,Bin284,Bin285,Bin286,Bin287,Bin288,Bin289,Bin290,Bin291,Bin292,Bin293,Bin294,Bin295,Bin296,Bin297,Bin298,Bin299,Bin300,Bin301,Bin302,Bin303,Bin304,Bin305,Bin306,Bin307,Bin308,Bin309,Bin310,Bin311,Bin312,Bin313,Bin314,Bin315,Bin316,Bin317,Bin318,Bin319,Bin320,Bin321,Bin322,Bin323,Bin324,Bin325,Bin326,Bin327,Bin328,Bin329,Bin330,Bin331,Bin332,Bin333,Bin334,Bin335,Bin336,Bin337,Bin338,Bin339,Bin340,Bin341,Bin342,Bin343,Bin344,Bin345,Bin346,Bin347,Bin348,Bin349,Bin350,Bin351,Bin352,Bin353,Bin354,Bin355,Bin356,Bin357,Bin358,Bin359,Bin360,Bin361,Bin362,Bin363,Bin364,Bin365,Bin366,Bin367,Bin368,Bin369,Bin370,Bin371,Bin372,Bin373,Bin374,Bin375,Bin376,Bin377,Bin378,Bin379,Bin380,Bin381,Bin382,Bin383,Bin384,Bin385,Bin386,Bin387,Bin388,Bin389,Bin390,Bin391,Bin392,Bin393,Bin394,Bin395,Bin396,Bin397,Bin398,Bin399,Bin400,Bin401,Bin402,Bin403,Bin404,Bin405,Bin406,Bin407,Bin408,Bin409,Bin410,Bin411,Bin412,Bin413,Bin414,Bin415,Bin416,Bin417,Bin418,Bin419,Bin420,Bin421,Bin422,Bin423,Bin424,Bin425,Bin426,Bin427,Bin428,Bin429,Bin430,Bin431,Bin432,Bin433,Bin434,Bin435,Bin436,Bin437,Bin438,Bin439,Bin440,Bin441,Bin442,Bin443,Bin444,Bin445,Bin446,Bin447,Bin448,Bin449,Bin450,Bin451,Bin452,Bin453,Bin454,Bin455,Bin456,Bin457,Bin458,Bin459,Bin460,Bin461,Bin462,Bin463,Bin464,Bin465,Bin466,Bin467,Bin468,Bin469,Bin470,Bin471,Bin472,Bin473,Bin474,Bin475,Bin476,Bin477,Bin478,Bin479,Bin480,Bin481,Bin482,Bin483,Bin484,Bin485,Bin486,Bin487,Bin488,Bin489,Bin490,Bin491,Bin492,Bin493,Bin494,Bin495,Bin496,Bin497,Bin498,Bin499,Bin500,Bin501,Bin502,Bin503,Bin504,Bin505,Bin506,Bin507,Bin508,Bin509,Bin510,Bin511,Bin512,Bin513,Bin514,Bin515,Bin516,Bin517,Bin518,Bin519,Bin520,Bin521,Bin522,Bin523,Bin524,Bin525,Bin526,Bin527,Bin528,Bin529,Bin530,Bin531,Bin532,Bin533,Bin534,Bin535,Bin536,Bin537,Bin538,Bin539,Bin540,Bin541,Bin542,Bin543,Bin544,Bin545,Bin546,Bin547,Bin548,Bin549,Bin550,Bin551,Bin552,Bin553,Bin554,Bin555,Bin556,Bin557,Bin558,Bin559,Bin560,Bin561,Bin562,Bin563,Bin564,Bin565,Bin566,Bin567,Bin568,Bin569,Bin570,Bin571,Bin572,Bin573,Bin574,Bin575,Bin576,Bin577,Bin578,Bin579,Bin580,Bin581,Bin582,Bin583,Bin584,Bin585,Bin586,Bin587,Bin588,Bin589,Bin590,Bin591,Bin592,Bin593,Bin594,Bin595,Bin596,Bin597,Bin598,Bin599,Bin600,Bin601,Bin602,Bin603,Bin604,Bin605,Bin606,Bin607,Bin608,Bin609,Bin610,Bin611,Bin612,Bin613,Bin614,Bin615,Bin616,Bin617,Bin618,Bin619,Bin620,Bin621,Bin622,Bin623,Bin624,Bin625,Bin626,Bin627,Bin628,Bin629,Bin630,Bin631,Bin632,Bin633,Bin634,Bin635,Bin636,Bin637,Bin638,Bin639,Bin640,Bin641,Bin642,Bin643,Bin644,Bin645,Bin646,Bin647,Bin648,Bin649,Bin650,Bin651,Bin652,Bin653,Bin654,Bin655,Bin656,Bin657,Bin658,Bin659,Bin660,Bin661,Bin662,Bin663,Bin664,Bin665,Bin666,Bin667,Bin668,Bin669,Bin670,Bin671,Bin672,Bin673,Bin674,Bin675,Bin676,Bin677,Bin678,Bin679,Bin680,Bin681,Bin682,Bin683,Bin684,Bin685,Bin686,Bin687,Bin688,Bin689,Bin690,Bin691,Bin692,Bin693,Bin694,Bin695,Bin696,Bin697,Bin698,Bin699,Bin700,Bin701,Bin702,Bin703,Bin704,Bin705,Bin706,Bin707,Bin708,Bin709,Bin710,Bin711,Bin712,Bin713,Bin714,Bin715,Bin716,Bin717,Bin718,Bin719,Bin720,Bin721,Bin722,Bin723,Bin724,Bin725,Bin726,Bin727,Bin728,Bin729,Bin730,Bin731,Bin732,Bin733,Bin734,Bin735,Bin736,Bin737,Bin738,Bin739,Bin740,Bin741,Bin742,Bin743,Bin744,Bin745,Bin746,Bin747,Bin748,Bin749,Bin750,Bin751,Bin752,Bin753,Bin754,Bin755,Bin756,Bin757,Bin758,Bin759,Bin760,Bin761,Bin762,Bin763,Bin764,Bin765,Bin766,Bin767,Bin768,Bin769,Bin770,Bin771,Bin772,Bin773,Bin774,Bin775,Bin776,Bin777,Bin778,Bin779,Bin780,Bin781,Bin782,Bin783,Bin784,Bin785,Bin786,Bin787,Bin788,Bin789,Bin790,Bin791,Bin792,Bin793,Bin794,Bin795,Bin796,Bin797,Bin798,Bin799,Bin800,Bin801,Bin802,Bin803,Bin804,Bin805,Bin806,Bin807,Bin808,Bin809,Bin810,Bin811,Bin812,Bin813,Bin814,Bin815,Bin816,Bin817,Bin818,Bin819,Bin820,Bin821,Bin822,Bin823,Bin824,Bin825,Bin826,Bin827,Bin828,Bin829,Bin830,Bin831,Bin832,Bin833,Bin834,Bin835,Bin836,Bin837,Bin838,Bin839,Bin840,Bin841,Bin842,Bin843,Bin844,Bin845,Bin846,Bin847,Bin848,Bin849,Bin850,Bin851,Bin852,Bin853,Bin854,Bin855,Bin856,Bin857,Bin858,Bin859,Bin860,Bin861,Bin862,Bin863,Bin864,Bin865,Bin866,Bin867,Bin868,Bin869,Bin870,Bin871,Bin872,Bin873,Bin874,Bin875,Bin876,Bin877,Bin878,Bin879,Bin880,Bin881,Bin882,Bin883,Bin884,Bin885,Bin886,Bin887,Bin888,Bin889,Bin890,Bin891,Bin892,Bin893,Bin894,Bin895,Bin896,Bin897,Bin898,Bin899,Bin900,Bin901,Bin902,Bin903,Bin904,Bin905,Bin906,Bin907,Bin908,Bin909,Bin910,Bin911,Bin912,Bin913,Bin914,Bin915,Bin916,Bin917,Bin918,Bin919,Bin920,Bin921,Bin922,Bin923,Bin924,Bin925,Bin926,Bin927,Bin928,Bin929,Bin930,Bin931,Bin932,Bin933,Bin934,Bin935,Bin936,Bin937,Bin938,Bin939,Bin940,Bin941,Bin942,Bin943,Bin944,Bin945,Bin946,Bin947,Bin948,Bin949,Bin950,Bin951,Bin952,Bin953,Bin954,Bin955,Bin956,Bin957,Bin958,Bin959,Bin960,Bin961,Bin962,Bin963,Bin964,Bin965,Bin966,Bin967,Bin968,Bin969,Bin970,Bin971,Bin972,Bin973,Bin974,Bin975,Bin976,Bin977,Bin978,Bin979,Bin980,Bin981,Bin982,Bin983,Bin984,Bin985,Bin986,Bin987,Bin988,Bin989,Bin990,Bin991,Bin992,Bin993,Bin994,Bin995,Bin996,Bin997,Bin998,Bin999,Bin1000,Bin1001,Bin1002,Bin1003,Bin1004,Bin1005,Bin1006,Bin1007,Bin1008,Bin1009,Bin1010,Bin1011,Bin1012,Bin1013,Bin1014,Bin1015,Bin1016,Bin1017,Bin1018,Bin1019,Bin1020,Bin1021,Bin1022,Bin1023,Health Code,PICStatus,DSPBootStatus,RunState,DSPBusy,DSPRunError,EchoValid
0,0,0,0,0,0,0,0,0,287,780,0,0,0,0,0,0,0,198577812937990,199471166128158,0.0,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,287,780,0,0,0,0,0,0,0,199522705743110,200416058933278,0.0,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,287,780,0,0,0,0,0,0,0,197710229544198,198668007243806,0.0,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,287,780,0,0,0,0,0,0,0,199007309667590,199965087367198,0.0,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
